YEAR,COUNTY,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER
2017,SHEBOYGAN,0.1,1.15,0
2017,FINNEY,0.011,0,0
2017,CARVER,0,0,0
2017,CLINTON,2353,7094,1
2017,ORANGE,0.0107,0.0066,0
2017,ST CLAIR,2,180,390
2017,SALT LAKE,0.655,0.447,0
2017,WAYNE,0,0,0
2017,DANE,0,1.9,0
2017,CRAWFORD,0,0,55838
2017,MCCURTAIN,0,9,0.366
2017,WILLIAMSON,0,5,0
2017,HARRIS,3708,471,0
2017,JEFFERSON,0,0.1,0
2017,MECKLENBURG,11,167,0
2017,OUTAGAMIE,66162.85,134048.54,8196.57
2017,ANDERSON,R,Pounds,0
2017,NATCHITOCHES PARISH,0,36.41,0
2017,JEFFERSON,0,41,0
2017,WICHITA,84.16,1683.17,7.26
2017,LAKE,0,0.0046643,0
2017,PORT ARTHUR,Pounds,79,0
2017,PORT ARTHUR,Pounds,0,24
2017,HARRISON,Pounds,0.2791,2.791
2017,TOA BAJA,0,71.58,0.72
2017,HONOLULU,0,0,0
2017,RICHMOND,0,0,3730
2017,KENT,750,2000,0
2017,GRAYS HARBOR,0,6,62.64
2017,SAUK,0,0,0
2017,GENESEE,0,0,0
2017,SHERBURNE,0.145921,0.003615,0
2017,DUVAL,0,729,0
2017,SURRY,0,0,0
2017,NORFOLK,R,Pounds,0.0001
2017,COBB,R,Pounds,0
2017,WAYNE,0,0,0
2017,ST JAMES PARISH,0,240,0
2017,MUSCATINE,6655,2277,37
2017,PORT ARTHUR,Pounds,46,0
2017,PORT ARTHUR,Pounds,26,0
2017,MONROE,0,0,0
2017,HARRISON,Pounds,0,0
2017,SUMTER,0,5,0
2017,GRAYS HARBOR,41470,54844,636982
2017,MONROE,0,0,961
2017,DEKALB,200,300,0
2017,KERN,0,48.5,0
2017,WILL,0,0,0
2017,HARRIS,6933,3557,0
2017,LOGAN,0.45,8.61,4.61
2017,LEHIGH,5,15,0
2017,SAN GERMAN,0,3602.73,0
2017,CAPE MAY,0,77,477
2017,HARRISON TOWNSHIP,Pounds,2,0
2017,HAMILTON,0,11,0
2017,IOSCO,0,0,0
2017,SAN PATRICIO,Pounds,12225,3261
2017,HAMPDEN,0,11367.72,0
2017,EDMUNDS,10,14258,0
2017,BOULDER,0,0.07,0
2017,LAKE,5,0,0
2017,CUYAHOGA,0,948,0
2017,WASHINGTON,0,10.34,0
2017,PORT ARTHUR,Pounds,4,0
2017,CALCASIEU PARISH,0,0,0
2017,PIERCE,0,1.1,0.1
2017,DELAWARE,544,28,549
2017,DUPAGE,0,0,0
2017,COLUMBIANA,0.01,0.03,0
2017,FAIRBANKS NORTH STAR BORO,2,18,0
2017,COLUMBIANA,Pounds,0.006,0.02
2017,HEMPSTEAD,35,73,0
2017,ORANGE,0,0,0
2017,ORANGE,0,0.0646095,0
2017,HAVERHILL,Pounds,2292,819
2017,STILLWATER,82,270,0
2017,MARATHON,0,2618.3,0
2017,HOOD,R,Pounds,5
2017,HOOD,5,5,0
2017,GLYNN,0,294,6665
2017,HENNEPIN,R,Pounds,0
2017,GILLIAM,0,6,0
2017,DUPAGE,0,0,0
2017,GRAYS HARBOR,500,0,6667
2017,BERKELEY,2.6,13.15,8.68
2017,POLK,0,9775,0
2017,ORANGE,276,27631,0
2017,DAVIDSON,572.68,0,0
2017,MANATI,Pounds,0,0.644
2017,EAU CLAIRE,29,103,0
2017,SAN JUAN,0,82765,0
2017,NORFOLK,4400,2313,0
2017,HARRISON,0,0,0
2017,HARRIS,28,29,0
2017,WINNEBAGO,1.9,0,0
2017,CALUMET,0,0,0
2017,FLOYD,0,470,0
2017,ST CLAIR,0,97,140
2017,SALT LAKE,0.011,0.2399,0
2017,BLOUNT,0,150,157
2017,HARRIS,0,0,0
2017,CLALLAM,0,0,0
2017,JEFFERSON,0,33,0
2017,CALCASIEU PARISH,4681,4905,10
2017,SUMMIT,1850,20,0
2017,WARREN,0,0,0
2017,WARREN,0,0,0
2017,GILA,1.13,0,0
2017,MARION,0.27,0.09,0
2017,TRUMBULL,2400,1080,0
2017,WILLIAMSON,0,0.03,0
2017,WAYNE,51,9600,0
2017,WAYNE,0,0,0
2017,BROOKE,870,0,1
2017,MCCURTAIN,0,0.0031619,0
2017,WILLIAMSON,0,32000,0
2017,CABARRUS,0,0,0
2017,FREDERICK,0,0,0
2017,CADDO PARISH,123,21670,0
2017,YORK,0,0,0
2017,MINNEHAHA,5,0,0
2017,CAMP,250,325,37
2017,DODGE,5,5,0
2017,RICHMOND (CITY),1363,1363,0
2017,PULASKI,0,0,1.63
2017,ADA,0.0039,0.00035,0
2017,WYANDOTTE,0,0.28,0
2017,ST MARY PARISH,5217,141063,0
2017,ST CHARLES PARISH,0,8,0
2017,FAYETTE,180,326,0
2017,CASCADE,0,0,0
2017,SHELBY,287,437,0
2017,LANCASTER,0,0,0
2017,LINN,407,1460,0
2017,LINN,253,339,0
2017,ETOWAH,0,0,0
2017,WASHINGTON,0,0.01,0
2017,HUDSON,0,0,0
2017,DELAWARE,0,0,0
2017,WALLA WALLA,27139,1384,0
2017,CUYAHOGA,0,105,0
2017,DORADO,750,15822,250
2017,LEA,1480,21300,0
2017,GILLIAM,7.7,1.6,0
2017,SAN PATRICIO,0,0,0
2017,MONTGOMERY,0,0,0
2017,UINTA,274.9,48,0
2017,DALLAS,0,0,0
2017,ORANGE,1407,0,0
2017,JACKSON,210.101,157.34,0
2017,FRANKLIN,R,Pounds,0
2017,WAYNE,0,0,0
2017,STARK,0,0,0
2017,MADISON,0,1.1,0
2017,HAYS,0,0,0
2017,WASHINGTON,0,0,0
2017,TUSCARAWAS,R,Pounds,260
2017,MONTGOMERY,Pounds,780.3,4.4
2017,LOS ANGELES,1,16,0
2017,LAMB,3,2840.5,0
2017,MIAMI,5,0,0
2017,SUMMIT,0,0,0
2017,MOBILE,1,137,0
2017,HARRIS,535,286,0
2017,ADAMS,0,0,0
2017,ALLEGHENY,170,290,10
2017,SUMMIT,0,0,0
2017,HARRIS,8.84,1.2,0
2017,MONTGOMERY,0,0,0
2017,WYANDOT,0,5.3,0
2017,LOS ANGELES,96,0,0
2017,LOS ANGELES,1,197,0
2017,HAYS,0.76,15.96,0
2017,WAYNE,R,Pounds,0
2017,ST CLAIR,0,0.05,0
2017,JAMES CITY,0,0.125,0
2017,SPARTANBURG,5,5,0
2017,COSHOCTON,0,967,0
2017,WAYNE,0,0,0
2017,DODGE,0,651,0
2017,ERIE,0.99,0.78,0
2017,ROCKINGHAM,4.4,0.47,0
2017,JEROME,0,0,0
2017,RIVERSIDE,0,1,0
2017,MADISON,0,0,0
2017,DAVIESS,0,0,0
2017,ROBESON,0,0.005,0
2017,CLARK,0,0.0004714,0.0000068
2017,HARVEY,0,0,0
2017,ASCENSION PARISH,0,0,0.0006401
2017,HAMILTON,80,80,0
2017,CASSIA,0,0,0
2017,BLOUNT,5927.8,0,35.3
2017,NASSAU,9.83,11446.5,593
2017,MCLEOD,281.52,0,0
2017,GRAY,70,85629,0
2017,SENECA,5,250,0
2017,UNION,0,0,0
2017,BLAND,0,0,0
2017,ATASCOSA,0,101,0
2017,ATASCOSA,0.1,5,0
2017,MCCRACKEN,4,1400,1100
2017,HOUSTON,0,0,0
2017,MARSHALL,708,35459,0
2017,LANGLADE,0,0,0
2017,CLEBURNE,0,0,0.3
2017,BRISTOL,338.3,34.3,238.5
2017,COOK,63.4,0,57.43
2017,SAIPAN,R,Pounds,0.015
2017,LYCOMING,1.1,0.3,1.1
2017,BLAIR,0,0,8.11
2017,DODGE,0,0,0
2017,CERRO GORDO,0,0,0
2017,JACKSON,26581,3647,0
2017,BRAZORIA,0.04,0,0
2017,ST CHARLES,69,3,0
2017,MCCRACKEN,2,150,0
2017,LANCASTER,544.9,66895.1,0
2017,ROCKDALE,50,4636,5
2017,LAWRENCE,0,6.23,0
2017,BLADEN,0,4.58,0
2017,LOS ANGELES,0,0,0
2017,HERNANDO,0,0,0
2017,SAN BERNARDINO,9.9,0.0048,0
2017,BERRIEN,0,0,0
2017,PLAQUEMINES PARISH,73,4400,0
2017,SAN MATEO,0,0.0903,0
2017,OTTAWA,5,65,7573
2017,RUTLAND,0.1,0,0
2017,KING WILLIAM,146135,324200.4,8024
2017,PORT ARTHUR,Pounds,7,0
2017,PORT ARTHUR,Pounds,140,0
2017,HAMILTON,104,0,0
2017,BALTIMORE,0,0.0195,0
2017,HOUSTON,18.19,54.84,0
2017,MCKINLEY,0,874,0
2017,LEE,8.71,0,0
2017,HAMILTON,0,0,0
2017,KERN,Pounds,385,1
2017,HAMILTON,14.11,29.08,0
2017,HARRIS,160,1680,0
2017,TISHOMINGO,1,0,0
2017,PUEBLO,Pounds,0,0
2017,MONTGOMERY,1844,830,0
2017,LOUDON,5,66,0
2017,OAKLAND,0,0,0
2017,WELD,0,0,0
2017,HAMILTON,87,269,0
2017,HAYWOOD,0,11,0.25
2017,SURRY,0,0,0
2017,CALCASIEU PARISH,30338,28925,10
2017,HAMILTON,1.29,0,0
2017,HAMILTON,Pounds,0.407,0
2017,JOHNSON,134,380,0
2017,BROWARD,7,8,0
2017,DUNN,Pounds,0,500
2017,LASALLE,1399,5336,0.92
2017,FAIRBANKS NORTH STAR BORO,0,1500,0
2017,ORANGE,0,0,0
2017,CHEROKEE,5,5,5
2017, TENJO VISTA",R,Pounds,107.43
2017,LEFLORE,0,0,0
2017,UINTA,1.4,0.8,0
2017,COOK,17,0,0
2017,GILES,0,0.68,0
2017,TULSA,0,0,0
2017,BRADLEY,3429,0,0
2017,PLATTE,0,41,0
2017,PORTSMOUTH (CITY),0.0156,0.0098,0.0016
2017,LOS ANGELES,17,53,0
2017,ORANGE,1030.34,16373.32,1091.61
2017,EDGAR,250,7752.16,0
2017,CONTRA COSTA,0,46000,0
2017,BOONE,2,2700,0
2017,LEWIS,0,41383,0
2017,BUCKS,0,0,0
2017,WEST FELICIANA PARISH,0,27743,0
2017,WISE,0,0,0
2017,WHATCOM,0,0,0
2017,COOK,0,16721,0
2017,DUPAGE,0,0,0
2017,WHITESIDE,0,0,0
2017,POLK,0,0,0
2017,LOUDON,35,35,0
2017,BUENA VISTA,0,0,0
2017,JEFFERSON,341.41,133.95,44.27
2017,DORADO,0,0,0
2017,ADAMS,7,964,111
2017,HARRIS,0,0,0
2017,MULTNOMAH,0.4,39,0
2017,DREW,0,0,0
2017,POLK,80.1,0,0
2017,ST CLAIR,23,6,0
2017,FREDERICK,0,0,0
2017,LAFOURCHE PARISH,3,3,0
2017,CHAUTAUQUA,0,0,0
2017,ITAWAMBA,0,0,0
2017,BARTOW,1819,308,0
2017,COLES,0,0,0
2017,CONTRA COSTA,0,0,32
2017,WASHINGTON,0,103,0
2017,SUMNER,8260.08,0,0
2017,KERN,0,0,0
2017,SAN JOAQUIN,0,0,0
2017,KITSAP,0,1.69,0
2017,SAGADAHOC,4.09,0,0
2017,COLUMBIANA,Pounds,0.05,0.01
2017,COLUMBIANA,0.00003,0.008,0
2017,COLUMBIANA,0.003,0.03,0
2017,ORANGE,0,114597.6,0
2017,ST CHARLES PARISH,5,5,5
2017,ST CHARLES PARISH,415,123,5
2017,GUTHRIE,0,0,0
2017,HARTFORD,1.07,1.08,0.65
2017,HAMILTON,0,0,0
2017,MADISON,0,0,0
2017,LAWRENCE,2.3,154,0
2017,HAWAII,0,0,0
2017,MONTGOMERY,0,0,0
2017,SUMTER,1296,1333,0
2017,SAN JOAQUIN,0,0,0
2017,ST CHARLES PARISH,69,363,0
2017,PORTAGE,0,290,0
2017,KING,0,0,0
2017,KING,0,0,0
2017,SWIFT,0,0.004,0
2017,TUSCARAWAS,0,0,0
2017,HAYWOOD,0.02,399,127
2017,HAYWOOD,0,581,1978
2017,BUTLER,0,1,0
2017,GALVESTON,99.8,1629,0
2017,SHOSHONE,16.4,12.7,1016
2017,LOS ANGELES,5,2165,0
2017,LOS ANGELES,0,0,0
2017,MCPHERSON,13,0,0
2017,LYNCHBURG (CITY),0,509,0
2017,CALHOUN,2,2,0
2017,JACKSON,21,158,0
2017,STARK,0,0,0
2017,RICHLAND,0,0,0
2017,SONOMA,0,0,0
2017,DISTRICT OF COLUMBIA,0.12555,0.00868,0
2017,UNION,0,47400,0
2017,JEFFERSON,1,1,0
2017,CARBON,0,219,0
2017,KNOX,0,0,0
2017,HAWKINS,811,162213,0
2017,MARICOPA,22.06,47.07,0
2017,NEWTON,0.06,0.02,0
2017,LAWRENCE,1080,1530,0
2017,SHELBY,R,Pounds,0
2017,MUSCATINE,0,271,0
2017,CALCASIEU PARISH,R,Pounds,0.37
2017,ST MARY PARISH,0,90140,0
2017,HAYWOOD,0,0.11,0.11
2017,LAKE,0,3,0
2017,COSHOCTON,298,14597,0
2017,GALVESTON,430,13000,93
2017,ASHLAND,0,0,0
2017,RICHLAND,0,0,0
2017,FRANKLIN,0,0.0011101,0
2017,NEW HAVEN,0,0,0
2017,PHILLIPS,0,0,0
2017,CRAWFORD,200,12174,0
2017,CRAWFORD,162,61,0
2017,ORANGE,0.4,0,0
2017,JASPER,0,1033,1
2017,LORAIN,0,5,0
2017,COOK,52,104,0
2017,DUPAGE,0,0,0
2017,CUYAHOGA,585,5267,0
2017,ALLAMAKEE,0.5,31346,0
2017,MARION,0,0,0
2017,MAYES,0,2.5,0
2017,DAVIDSON,0.05,350.49,0
2017,MORGAN,0,0,0
2017,COOKE,0,37.48,0
2017,MARION,5,24,5
2017,WAYNE,0,0,0
2017,HOWARD,33994.73,0,0
2017,WEST FELICIANA PARISH,0,0,68
2017,JEFFERSON,Pounds,2124,3627
2017,SWIFT,0,0,0
2017,FAIRFIELD,0,0,0
2017,ALLEGHENY,0,2844,0
2017,SAN BERNARDINO,0,0,0
2017,COSHOCTON,5,77,510
2017,CHAMBERS,3,0,0
2017,SOUTHEAST FAIRBANKS,0,0,0
2017,COLUMBIANA,0.46,0.36,0
2017,ADAMS,14,3,0
2017,HAMPDEN,5,13,0
2017,COOK,0,0,0
2017,BOONE,6,52,0
2017,TANGIPAHOA PARISH,0,0,840398
2017,SUMMIT,0,1182,0
2017,ST CLAIR,0,26000,0
2017,PLATTE,0,100,0
2017,NIAGARA,123,378,0
2017,GREEN,9,797,0
2017,DEKALB,1.22,24.36,0
2017,ACCOMACK,0,0,0
2017,HARRIS,43.89,5.64,0
2017,BLAIR,0,0,0
2017,TULSA,0,0,0
2017,ORANGE,0,0,0
2017,PUTNAM,0,0,0
2017,MUSKEGON,0,0,0
2017,ATASCOSA,1,62,0
2017,HERNANDO,0.99,94.36,0
2017,COLUMBIA,2,2,0
2017,CASSIA,7820,0,73
2017,GREENE,0,0,0
2017,YAKIMA,0,0,0
2017,BOSSIER PARISH,390,15,0
2017,TALLADEGA,0.36,0,0
2017,BOURBON,0,0,0
2017,LOS ANGELES,0,0,0
2017,NORFOLK,0,0,0
2017,ALAMEDA,0,0,0
2017,BENNINGTON,0,11.115,0
2017,ATCHISON,246,0,0
2017,LAKE,0,0,0
2017,CHARLESTON,8.6,16.4,0
2017,MULTNOMAH,0,0,0.355531
2017,LINCOLN,0,30000,0
2017,LINCOLN,0,47,0
2017,PORT ARTHUR,NO,R,Pounds
2017,PORT ARTHUR,Pounds,4,0
2017,CARROLL,0,0,0
2017,SUMTER,0,0,0
2017,CALCASIEU PARISH,2,1,0
2017,LICKING,Pounds,5,5
2017,SWEETWATER,40,10940,0
2017,LOS ANGELES,0,0,0
2017,KOSCIUSKO,Pounds,0,0.37
2017,CHEROKEE,5,2394,0
2017,CRAWFORD,249,4862,0
2017,ST CLAIR,0,0,0
2017,CUYAHOGA,0,0.06,0
2017,PROVIDENCE,0,0,0
2017,ALLEN,R,Pounds,0
2017,ELK,5,0,0
2017,VAN WERT,49219,44834,0
2017,NORFOLK (CITY),0,0,82.5
2017,OBION,10,14000,0
2017,WASHINGTON,1979.06,129958.12,0
2017,STEARNS,0,0,0
2017,MARINETTE,152.5,4135.25,0
2017,LOS ANGELES,0,3,0
2017,ADAMS,0,14736,0
2017,LAMB,0,0.0007894,0
2017,GOODHUE,0,0,0
2017,MADISON,0,0,0
2017,KERN,0,0,0
2017,YANCEY,300,0,0
2017,COOK,250,2030,0
2017,SALUDA,0,0,0
2017,MCKINLEY,91,40,0
2017,CASSIA,0,0,0
2017,MCPHERSON,12,0,0
2017,ALPENA,0.19,0.6,0
2017,CONTRA COSTA,4400,2500,30
2017,KAUFMAN,261,7165,0
2017,CUYAHOGA,0,0,0
2017,GLYNN,0,29,43
2017,MONROE,12,10,0
2017,MONROE,34.2,91.9,27.8
2017,MONROE,0.022,0.303,0
2017,ST CLAIR,0,48.03,19.52
2017,CAMERON,2,1,0
2017,ST LOUIS (CITY),Pounds,0,0
2017,CUYAHOGA,R,Pounds,1
2017,DOUGLAS,4153.5,37359.1,0
2017,YORK,0,14.2,0
2017,HAMILTON,0,0,0
2017,WAYNE,2523,71198,0
2017,MONTGOMERY,0,0,0
2017,TARRANT,0,0,0
2017,ST LOUIS (CITY),0,0,0
2017,WARREN,6.88,3.13,0
2017,MCLEOD,0,0,0
2017,ONTARIO,0,0,0
2017,BUTLER,0,0,0
2017,JOHNSON,59,0,0
2017,DAVIDSON,289,335,0
2017,CLEVELAND,0,0,0
2017,SMITH,1395,510,1247
2017,WASHINGTON,0,18,0
2017,ALLEN,551,0,5
2017,HILLSBOROUGH,R,Pounds,0
2017,LEE,0,11.2,0
2017,MOBILE,Pounds,5,5
2017,MOBILE,5,5,0
2017,ELKHART,0,5035,0
2017,MERRIMACK,0,6,0
2017,CHEROKEE,0,0,0
2017,MONROE,9.1,10,2.2
2017,MONROE,34,20,0
2017,ST CLAIR,0,11000,0
2017,HENDERSON,5,673,0
2017,AROOSTOOK,0,1.23,21.9
2017,PASSAIC,0,0.04,0
2017,MULTNOMAH,0,0,2
2017,BERKS,0,42,0
2017,PUEBLO,3.4,140,0
2017,COOK,0,0,0
2017,FRANKLIN,1945.248,0,0
2017,NORFOLK,0.0319,0.1023,0.0001
2017,FULTON,0,0,6
2017,PERSHING,0,92,0
2017,IBERVILLE PARISH,62,0,0
2017,IBERVILLE PARISH,244,35610,0
2017,MADERA,250,0,0
2017,COPIAH,0,0,710182
2017,TUSCARAWAS,5,5,0
2017,KOSCIUSKO,0,0,0
2017,ST JAMES PARISH,144,1346,0
2017,MUSCATINE,0,12,2
2017,BUCKS,0,0,0
2017,MARION,19.4,0,0
2017,MARION,369,0,0
2017,MERCER,965,156873,0
2017,ORANGE,0,0,165
2017,HARRIS,Pounds,0,498
2017,ALLEGANY,0,181836,0
2017,COOK,0,0,0
2017,JOHNSON,Pounds,250,250
2017,DALLAS,284,0,0
2017,LAKE,R,Pounds,250
2017,LAKE,5,250,0
2017,SHELBY,73,880,0
2017,IBERVILLE PARISH,0,0,0
2017,MANITOWOC,0,0,0
2017,POLK,0.1,0.03,0
2017,MONROE,39,1650,0
2017,RICHMOND (CITY),0.01719,0.00154,0
2017,PLATTE,0,0,0
2017,HARDEE,0,0,0
2017,CHENANGO,38216,192,0
2017,HARRIS,16,2,0
2017,HARRIS,1,1,0
2017,MADISON,0,0,0
2017,JOHNSON,6962.02,2225.07,0
2017,BROWN,0,0,0
2017,HARTFORD,56.42,82,0
2017,IBERVILLE PARISH,4260,0,0
2017,NUECES,Pounds,24,0
2017,NUECES,9624,12722,22
2017,NUECES,7,456,0
2017,CUYAHOGA,529,2265,0
2017,HARTFORD,145.0549,150.1675,0
2017,ST CLAIR,R,Pounds,140
2017,ERIE,0,0,0
2017,IBERVILLE PARISH,0,0,0
2017,LEXINGTON,0.005,0,0
2017,MIAMI-DADE,0,0,0
2017,SARATOGA,0,4,0
2017,COLUMBIA,0.051,0,2.466
2017,WAYNE,21.42,0.39,0
2017,LAWRENCE,0,0,0
2017,UTAH,0,0,0
2017,LOS ANGELES,0,1,0
2017,HARRIS,Pounds,0,0
2017,JASPER,2,1626,1370
2017,BERKELEY,0,0,0
2017,TULSA,16,0,0
2017,ESCAMBIA,0,2.79,0
2017,BERKELEY,45,2,0
2017,DOUGLAS,2967,7522,0
2017,CALDWELL,405,11631,0
2017,MONTGOMERY,1541,8187,0
2017,GRATIOT,894,232,0
2017,WASHINGTON,0.04,5,0
2017,RANDOLPH,13356.04,0,0
2017,CATAWBA,0,0,0
2017,FAIRBANKS NORTH STAR BORO,1049,623,0
2017,SAGADAHOC,0,0,1.3
2017,HILLSBOROUGH,0,0,0
2017,COLUMBIANA,0.2,0.25,0
2017,LANCASTER,200,200,0
2017,MONTGOMERY,0,0,0
2017,JEFFERSON,0,0,0
2017,DALLAS,250,0,0.05263
2017,HAYWOOD,0,0,48108
2017,LEAKE,1807,0,36.9
2017,GRIMES,858,17152,0
2017,BEAVER,0,4.66,0
2017,WINDHAM,0,0,0
2017,BEADLE,0,0,0
2017,FULTON,0.03,0.55,0
2017,HILLSBOROUGH,93,695,0
2017,ST JAMES PARISH,38.42,2266.9,1.4
2017,SHEBOYGAN,0,0,0
2017,CLARK,500,24000,4200
2017,ST CROIX,68,3444,0
2017,LOS ANGELES,5,0.0071608,0.001
2017,MAVERICK,3.69,0.11,0
2017,HAMILTON,0,0,0
2017,SIOUX,0.1,0,0
2017,POLK,0,43693,0
2017,WEST BATON ROUGE PARISH,0,15,0
2017,ITASCA,5,2790,4740
2017,HAMPTON (CITY),0,5,0
2017,ELKHART,0,0,0
2017,ST JAMES PARISH,0.18,154,0
2017,CHESTERFIELD,6,0,0
2017,MOBILE,R,Pounds,5
2017,DALLAS,94,0,0
2017,GALVESTON,3500,12000,0
2017,BEAVER,0,0.0032159,0
2017,BRAZORIA,0,0,0
2017,MCPHERSON,0,0,0
2017,ASCENSION PARISH,3,7,3743
2017,JEFFERSON DAVIS PARISH,113.68,64.38,0
2017,MOBILE,161,2,0
2017,LAKE,0,0,0
2017,POLK,150,620,0
2017,ITASCA,5,181,467
2017,MIDDLESEX,101,2890,0
2017,MARSHALL,0,0,0
2017,ALLEGANY,0,0.0009185,0
2017,HAMILTON,11292,1526,0
2017,MIDDLESEX,0,6293,0
2017,ALAMEDA,0,0,0
2017,ST CHARLES PARISH,0,0.0000595,0
2017,MACOMB,4,0,0
2017,ORANGEBURG,0,1,0
2017,STORY,0,4080,0
2017,ST CHARLES PARISH,0,0,0
2017,HAWAII,R,Pounds,0
2017,WORCESTER,0,0,0
2017,PICKENS,5,1200,0
2017,ST JAMES PARISH,7618,17762,0
2017,PORT ARTHUR,Pounds,93,0
2017,KERN,5,5,0
2017,HARRIS,1.77,1.96,0
2017,COMANCHE,0,49413,0
2017,ST CHARLES PARISH,95,280,0
2017,IBERVILLE PARISH,R,Pounds,13
2017,PORT ARTHUR,Pounds,49,0
2017,DUVAL,8.16,453,3673.18
2017,PORT ARTHUR,Pounds,43,984
2017,ST JAMES PARISH,1,11,0
2017,CUMBERLAND,405,841,0
2017,NYE,1,12,0
2017,BROWN,0.33,23,0
2017,BOYD,5.5,0,0
2017,IBERVILLE PARISH,Pounds,582,187
2017,IBERVILLE PARISH,0,0,137
2017,NORTHUMBERLAND,0,3.96,0
2017,WHITESIDE,300,430,35
2017,LIVE OAK,112,14,0
2017,MILWAUKEE,8.83,8.83,0
2017,MONTGOMERY,0,0,0
2017,JEFFERSON,0,0,0
2017,JEFFERSON,21000,15000,0
2017,LANCASTER,0,0,0
2017,CHARLES,0,2.02,0
2017,HARRIS,1.64,0.13,0
2017,ST LOUIS (CITY),0,0,0
2017,LEFLORE,9,934,0
2017,NOBLE,1376,394,0
2017,FRESNO,0.00806,0.20159,0
2017,STORY,20,3220,0
2017,MARICOPA,0,0,0
2017,SUFFOLK,0,0.0223,0
2017,ARMSTRONG,0,0,0
2017,MARION,0.13,0,0
2017,FRANKLIN,165,0,0
2017,GREENE,28,0,0
2017,WAYNE,0,0.0027,0
2017,RICHLAND,0,0,0
2017,MONTGOMERY,0,0,0
2017,JEFFERSON,813,0,0
2017,HENNEPIN,193,0,0
2017,JEFFERSON,0,24,0
2017,LANE,1047,338,0
2017,TULSA,0,22.5,0
2017,DUBUQUE,0,0,0
2017,ALAMEDA,100,336,0
2017,GILLIAM,115.4,55.4,0
2017,TROUP,0,0,0
2017,TARRANT,0,0,0
2017,SMITH,6766,2194,2.1
2017,MARSHALL,7,573,0
2017,YATES,0,0,0
2017,GUAM,400,50,0
2017,HARRIS,0,0,0
2017,ARAPAHOE,0,0,0
2017,VIGO,0,0,0
2017,GALVESTON,0,2,0
2017,GILA,10.3,2.08,0
2017,WAYNE,5,5,0
2017,GEAUGA,4,0,0
2017,FLOYD,0,0.1,0
2017,MERCER,5,0,0
2017,MCHENRY,10,849.43,0
2017,CASCADE,0,0,0
2017,WASHINGTON,0,6.7,0
2017,UNION,5,5,0
2017,NASSAU,0,0,0
2017,RICHLAND,19.46,12.49,0
2017,CARLTON,0.47,1.82,0
2017,LUZERNE,159,97,0
2017,HAMILTON,0.043005,0.00105,0
2017,LOS ANGELES,110,20,0
2017,MONTGOMERY,1947,7788,0
2017,BUTLER,0,0,0
2017,TRAVIS,0,45,0
2017,ROSEBUD,0,1.09,0
2017,PARKER,515.3282,383.5099,0
2017,UNION,1100,2200,3
2017,ST LOUIS (CITY),0,0,0
2017,FULTON,0,0,0
2017,DALLAS,0,0,0
2017,WOOD,0,0,0
2017,MARION,0,0,0
2017,PERSHING,0,2,0
2017,ALAMEDA,0,0,0
2017,LIVE OAK,R,Pounds,14
2017,KAUAI,0,601,0
2017,GREENE,0,0,0
2017,GALVESTON,0,0,0
2017,MONTGOMERY,250,5,0
2017,ALLAMAKEE,0,208562,0
2017,MOBILE,1,61,0
2017,CAMDEN,1147,2147,0
2017,LINCOLN,0,0,0
2017,CHOCTAW,0,64,0
2017,KALAMAZOO,5,5,0
2017,CALCASIEU PARISH,1,1,0
2017,RANDOLPH,0,0,0
2017,BRADLEY,0,250,21
2017,FAYETTE,Pounds,0,0
2017,SOLANO,0,0,0
2017,FLORENCE,R,Pounds,0
2017,HARRIS,0,0,0
2017,PROVIDENCE,0,16.6,0
2017,MORGAN,10016,369,726
2017,PIERCE,250,67,0
2017,RUTHERFORD,2,31,0
2017,SMITH,Pounds,0,0
2017,CASS,0,250,0
2017,COBB,1.31,0.001,0
2017,HUTCHINSON,0,0,0
2017,LANCASTER,0,0,0
2017,BERKS,0,0.13,7.3
2017,SHOSHONE,0.0044,0,0.000558
2017,CHEROKEE,5,5553,0
2017,SCOTT,0,46000,0
2017,WILKES,1459,44441,0.14
2017,MONTGOMERY,0,0.03,0
2017,DUBOIS,0,0,0
2017,GEORGETOWN,0,0,3116
2017,LINN,0,77618,0
2017,SHEBOYGAN,0,0,0
2017,ST CHARLES,4500,16000,0
2017,DESHA,500,7800,14308
2017,LOS ANGELES,0,5,0
2017,LUZERNE,0,0,0
2017,HUTCHINSON,12019.8,15359,0
2017,FLOYD,0,0,0
2017,CHIPPEWA,1,1100,0
2017,SAN BERNARDINO,0,0,0
2017,PINAL,0,0,0
2017,DAVIDSON,0,0,0
2017,HOUGHTON,4.05,0,0
2017,GLYNN,10,209,41701
2017,PIERCE,297.43,168.22,0
2017,COSHOCTON,0.01,6.17,6.35
2017,JEFFERSON,0,0.004489,0
2017,PASCO,964,0,0
2017,JEFFERSON,0,0,0
2017,LEE,0,23,0
2017,DUBUQUE,0,0,0
2017,SCOTT,0,0,0
2017,MERCER,2.2,553.2,0
2017,FOND DU LAC,555,4993,0
2017,ST CHARLES PARISH,6,223,2157
2017,MILLARD,13,9,0
2017,WEBER,0,0,0.05
2017,CARTER,R,Pounds,0
2017,MERCER,193,1734,0
2017,NORTHAMPTON,0,0,0
2017,CULPEPER,0,0,0
2017,BOWIE,0,0,0
2017,CUYAHOGA,0,0,0
